date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
1/23/22,2022,0,,CHO,ATL,1548.065027,1474.754853,0.73059699,0.26940301,1518.360816,1504.459064,,,,,,,1519.654376,1556.639601,0.589807813,0.410192187,91,113,67,84,76
1/23/22,2022,0,,SAS,PHI,1458.234956,1588.889738,0.455998344,0.544001656,1451.351541,1595.773153,,,,,,,1489.416983,1520.803137,0.607344828,0.392655172,109,115,53,10,32
1/23/22,2022,0,,DAL,MEM,1594.310675,1599.382816,0.633311266,0.366688734,1602.662344,1591.031146,,,,,,,1615.42198,1505.625745,0.769975797,0.230024203,104,91,73,2,38
1/23/22,2022,0,,DEN,DET,1531.719683,1345.773809,0.838354688,0.161645312,1533.754193,1343.739298,,,,,,,1572.577129,1291.229556,0.919255892,0.080744108,117,111,20,0,10
1/23/22,2022,0,,MIN,BRK,1531.181486,1562.110266,0.598112317,0.401887683,1539.568698,1553.723054,,,,,,,1529.112536,1501.779334,0.676770513,0.323229487,136,125,57,19,38
1/23/22,2022,0,,GSW,UTA,1633.665229,1607.692329,0.673741898,0.326258102,1636.529448,1604.82811,,,,,,,1596.577719,1569.740886,0.669966103,0.330033897,94,92,81,5,43
1/24/22,2022,0,,CLE,NYK,1601.675601,1485.137648,0.776692132,0.223307868,1603.514955,1483.298294,,,,,,,1462.315788,1477.749501,0.680652497,0.319347503,95,93,38,41,40
1/24/22,2022,0,,NOP,IND,1474.161646,1466.800898,0.649767672,0.350232328,1478.241251,1462.721293,,,,,,,1412.748859,1367.70896,0.68891489,0.31108511,117,113,12,12,12
1/24/22,2022,0,,OKC,CHI,1338.505603,1500.610681,0.411563532,0.588436468,1335.336072,1503.780212,,,,,,,1297.787953,1414.738116,0.547227425,0.452772575,110,111,6,17,12
1/24/22,2022,0,,PHO,UTA,1704.818276,1604.82811,0.759736594,0.240263406,1708.021559,1601.624827,,,,,,,1668.105797,1414.799656,0.91162949,0.08837051,115,109,63,3,33
1/25/22,2022,0,,WAS,LAC,1441.689858,1471.139714,0.60015699,0.39984301,1436.548094,1476.281478,,,,,,,1461.856521,1451.993365,0.644988811,0.355011189,115,116,33,37,35
1/25/22,2022,0,,TOR,CHO,1518.433057,1518.360816,0.640160799,0.359839201,1526.186654,1510.607219,,,,,,,1546.625604,1503.999001,0.692163365,0.307836635,125,113,61,76,69
1/25/22,2022,0,,PHI,NOP,1595.773153,1478.241251,0.777682929,0.222317071,1599.703389,1474.311015,,,,,,,1570.290326,1360.401658,0.879876555,0.120123445,117,107,33,5,19
1/25/22,2022,0,,DET,DEN,1343.739298,1533.754193,0.37328086,0.62671914,1338.838387,1538.655104,,,,,,,1274.557378,1552.510929,0.265186203,0.734813797,105,110,15,4,10
1/25/22,2022,0,,BRK,LAL,1553.723054,1462.589825,0.75030719,0.24969281,1535.339426,1480.973453,,,,,,,1485.493379,1482.870698,0.634299093,0.365700907,96,106,44,29,37
1/25/22,2022,0,,BOS,SAC,1551.577238,1354.28108,0.847014447,0.152985553,1559.828229,1346.030088,,,,,,,1606.107062,1420.463521,0.83426763,0.16573237,128,75,54,10,32
1/25/22,2022,0,,HOU,SAS,1336.908307,1451.351541,0.47922648,0.52077352,1316.191092,1472.068756,,,,,,,1336.610224,1484.919878,0.408171118,0.591828882,104,134,17,3,10
1/25/22,2022,0,,POR,MIN,1464.708631,1539.568698,0.536116262,0.463883738,1459.421412,1544.855916,,,,,,,1467.466934,1549.716902,0.509497672,0.490502328,107,109,54,74,64
1/25/22,2022,0,,GSW,DAL,1636.529448,1602.662344,0.683650886,0.316349114,1651.394898,1587.796894,,,,,,,1599.139644,1619.800144,0.614332583,0.385667417,130,92,87,2,45
1/26/22,2022,0,,ORL,LAC,1310.498485,1476.281478,0.406445945,0.593554055,1302.981525,1483.798438,,,,,,,1326.1914,1461.669283,0.512312193,0.487687807,102,111,12,26,19
1/26/22,2022,0,,CLE,MIL,1603.514955,1585.577401,0.663493844,0.336506156,1612.160819,1576.931538,,,,,,,1500.438388,1619.949722,0.472357711,0.527642289,115,99,73,31,52
1/26/22,2022,0,,IND,CHO,1462.721293,1510.607219,0.574440738,0.425559262,1435.244696,1538.083817,,,,,,,1388.426768,1497.995578,0.548094247,0.451905753,126,158,27,42,35
1/26/22,2022,0,,MIA,NYK,1603.259156,1483.298294,0.780090957,0.219909043,1608.069489,1478.48796,,,,,,,1576.210623,1484.2661,0.750002203,0.249997797,110,96,63,7,35
1/26/22,2022,0,,ATL,SAC,1504.459064,1346.030088,0.8157233,0.1842767,1508.932573,1341.556579,,,,,,,1577.827971,1412.886822,0.861069587,0.138930413,121,104,47,9,28
1/26/22,2022,0,,CHI,TOR,1503.780212,1526.186654,0.609845879,0.390154121,1509.461461,1520.505405,,,,,,,1450.092026,1508.084022,0.61886474,0.38113526,111,105,42,78,60
1/26/22,2022,0,,BRK,DEN,1535.339426,1538.655104,0.635656147,0.364343853,1524.684589,1549.309941,,,,,,,1488.696412,1541.865018,0.560844923,0.439155077,118,124,57,11,34
1/26/22,2022,0,,SAS,MEM,1472.068756,1591.031146,0.47273799,0.52726201,1463.612762,1599.48714,,,,,,,1492.152214,1562.925528,0.473264917,0.526735083,110,118,62,5,34
1/26/22,2022,0,,UTA,PHO,1601.624827,1708.021559,0.490795402,0.509204598,1592.758034,1716.888352,,,,,,,1542.613041,1546.655535,0.674462237,0.325537763,97,105,69,10,40
1/26/22,2022,0,,POR,DAL,1459.421412,1587.796894,0.459254951,0.540745049,1444.70993,1602.508376,,,,,,,1480.019192,1608.490137,0.453887204,0.546112796,112,132,68,28,48
1/27/22,2022,0,,PHI,LAL,1599.703389,1480.973453,0.778872987,0.221127013,1605.436021,1475.240821,,,,,,,1606.236374,1391.691019,0.854410805,0.145589195,105,87,47,9,28
1/27/22,2022,0,,GSW,MIN,1651.394898,1544.855916,0.766550348,0.233449652,1655.29517,1540.955645,,,,,,,1604.963841,1551.559298,0.702490351,0.297509649,124,115,79,12,46
1/28/22,2022,0,,ORL,DET,1302.981525,1338.838387,0.591274738,0.408725262,1313.91279,1327.907122,,,,,,,1325.015307,1286.380843,0.688587508,0.311412492,119,103,2,0,1
1/28/22,2022,0,,CHO,LAL,1538.083817,1475.240821,0.718574097,0.281425903,1540.867821,1472.456817,,,,,,,1498.977185,1429.871418,0.774265077,0.225734923,117,114,35,42,39
1/28/22,2022,0,,ATL,BOS,1508.932573,1559.828229,0.570200033,0.429799967,1520.560545,1548.200258,,,,,,,1590.209564,1612.733768,0.619421074,0.380578926,108,92,86,79,83
1/28/22,2022,0,,NOP,DEN,1474.311015,1549.309941,0.535917464,0.464082536,1462.267774,1561.353182,,,,,,,1425.300828,1545.422973,0.460638154,0.539361846,105,116,44,18,31
1/28/22,2022,0,,MEM,UTA,1599.48714,1592.758034,0.648939774,0.351060226,1606.200221,1586.044952,,,,,,,1577.193284,1542.210222,0.682759389,0.317240611,119,109,74,5,40
1/28/22,2022,0,,MIA,LAC,1608.069489,1483.798438,0.784317746,0.215682254,1611.146406,1480.721521,,,,,,,1563.881683,1466.541877,0.749984202,0.250015798,121,114,57,16,37
1/28/22,2022,0,,HOU,POR,1316.191092,1444.70993,0.459050022,0.540949978,1304.106009,1456.795013,,,,,,,1321.714316,1435.097086,0.486246374,0.513753626,110,125,9,15,12
1/28/22,2022,0,,OKC,IND,1335.336072,1435.244696,0.500131501,0.499868499,1329.743576,1440.837192,,,,,,,1300.029691,1451.013535,0.437347837,0.562652163,110,113,8,1,5
1/28/22,2022,0,,SAS,CHI,1463.612762,1509.461461,0.577305025,0.422694975,1471.499962,1501.574261,,,,,,,1488.895189,1461.092903,0.681570337,0.318429663,131,122,40,17,29
1/28/22,2022,0,,PHO,MIN,1716.888352,1540.955645,0.830390361,0.169609639,1719.772042,1538.071955,,,,,,,1562.25206,1530.615831,0.73882031,0.26117969,134,124,69,14,42
1/28/22,2022,0,,MIL,NYK,1576.931538,1478.48796,0.758107734,0.241892266,1582.552584,1472.866914,,,,,,,1648.805343,1486.751169,0.821598196,0.178401804,123,108,75,6,41
1/29/22,2022,0,,DAL,IND,1602.508376,1440.837192,0.818512282,0.181487718,1608.589245,1434.756323,,,,,,,1611.703998,1436.527589,0.855255989,0.144744011,132,105,59,1,30
1/29/22,2022,0,,NOP,BOS,1462.267774,1548.200258,0.520233727,0.479766273,1451.347408,1559.120623,,,,,,,1409.611097,1605.069564,0.359071569,0.640928431,97,107,51,35,43
1/29/22,2022,0,,PHI,SAC,1605.436021,1341.556579,0.890382923,0.109617077,1606.256489,1340.736111,,,,,,,1621.556685,1393.019449,0.866525911,0.133474089,103,101,50,1,26
1/29/22,2022,0,,MEM,WAS,1606.200221,1436.548094,0.825237371,0.174762629,1610.909619,1431.838696,,,,,,,1596.44964,1463.541032,0.744462931,0.255537069,115,95,62,4,33
1/29/22,2022,0,,MIA,TOR,1611.146406,1520.505405,0.74977597,0.25022403,1599.956008,1531.695803,,,,,,,1575.3932,1550.283024,0.611004805,0.388995195,120,124,75,29,52
1/29/22,2022,0,,GSW,BRK,1655.29517,1524.684589,0.790427005,0.209572995,1657.533126,1522.446633,,,,,,,1600.994833,1561.376453,0.700756423,0.299243577,110,106,80,8,44
1/30/22,2022,0,,ATL,LAL,1520.560545,1472.456817,0.701102542,0.298897458,1525.413159,1467.604203,,,,,,,1593.251628,1410.017847,0.838424407,0.161575593,129,121,49,28,39
1/30/22,2022,0,,CHO,LAC,1540.867821,1480.721521,0.715424242,0.284575758,1509.404786,1512.184556,,,,,,,1490.893916,1437.494677,0.71064118,0.28935882,90,115,35,58,47
1/30/22,2022,0,,CHI,POR,1501.574261,1456.795013,0.697076814,0.302923186,1508.557629,1449.811645,,,,,,,1457.117928,1446.578064,0.649850402,0.350149598,130,116,31,45,38
1/30/22,2022,0,,DET,CLE,1327.907122,1612.160819,0.257185347,0.742814653,1345.989688,1594.078253,,,,,,,1278.198541,1517.702331,0.303977873,0.696022127,115,105,12,11,12
1/30/22,2022,0,,MIL,DEN,1582.552584,1561.353182,0.667673162,0.332326838,1545.597251,1598.308515,,,,,,,1637.670339,1555.073538,0.744418242,0.255581758,100,136,84,7,46
1/30/22,2022,0,,ORL,DAL,1313.91279,1608.589245,0.24589115,0.75410885,1322.544625,1599.95741,,,,,,,1333.81056,1589.534782,0.346203647,0.653796353,110,108,30,0,15
1/30/22,2022,0,,PHO,SAS,1719.772042,1471.499962,0.881301722,0.118698278,1721.078648,1470.193357,,,,,,,1622.862596,1301.020821,0.921982035,0.078017965,115,110,28,1,15
1/30/22,2022,0,,MIN,UTA,1538.071955,1586.044952,0.574318205,0.425681795,1551.460275,1572.656632,,,,,,,1496.43825,1549.065814,0.562472301,0.437527699,126,106,60,19,40
1/31/22,2022,0,,CLE,NOP,1594.078253,1451.347408,0.80175049,0.19824951,1595.934477,1449.491184,,,,,,,1479.994255,1392.24651,0.697020065,0.302979935,93,90,25,24,25
1/31/22,2022,0,,IND,LAC,1434.756323,1512.184556,0.53243776,0.46756224,1441.859128,1505.081751,,,,,,,1366.84983,1450.204703,0.58459888,0.41540112,122,116,17,21,19
1/31/22,2022,0,,PHI,MEM,1606.256489,1610.909619,0.633871226,0.366128774,1610.060129,1607.10598,,,,,,,1535.518651,1605.804995,0.539413576,0.460586424,122,119,77,4,41
1/31/22,2022,0,,ATL,TOR,1525.413159,1531.695803,0.631691552,0.368308448,1514.851945,1542.257017,,,,,,,1573.456448,1558.763345,0.604382924,0.395617076,100,106,76,89,83
1/31/22,2022,0,,BOS,MIA,1559.120623,1599.956008,0.584331138,0.415668862,1576.476363,1582.600269,,,,,,,1611.997745,1501.61966,0.761891765,0.238108235,122,92,72,20,46
1/31/22,2022,0,,NYK,SAC,1472.866914,1340.736111,0.791872961,0.208127039,1478.617379,1334.985645,,,,,,,1483.85804,1387.499197,0.743543318,0.256456682,116,96,25,1,13
1/31/22,2022,0,,HOU,GSW,1304.106009,1657.533126,0.188644234,0.811355766,1300.071423,1661.567713,,,,,,,1321.062162,1540.42059,0.337997538,0.662002462,108,122,21,0,11
1/31/22,2022,0,,OKC,POR,1329.743576,1449.811645,0.471151802,0.528848198,1345.48894,1434.066281,,,,,,,1263.597506,1457.461604,0.442077397,0.557922603,98,81,6,15,11
2/1/22,2022,0,,DET,NOP,1345.989688,1449.491184,0.494961112,0.505038888,1335.74545,1459.735422,,,,,,,1324.182156,1444.819239,0.539021342,0.460978658,101,111,10,5,8
2/1/22,2022,0,,MIL,WAS,1545.597251,1431.838696,0.773904876,0.226095124,1550.563856,1426.872091,,,,,,,1617.664449,1428.02704,0.841942407,0.158057593,112,98,58,4,31
2/1/22,2022,0,,TOR,MIA,1542.257017,1582.600269,0.585019062,0.414980938,1547.266902,1577.590383,,,,,,,1562.235289,1572.380724,0.616583425,0.383416575,110,106,76,31,54
2/1/22,2022,0,,MIN,DEN,1551.460275,1598.308515,0.575900334,0.424099666,1562.414198,1587.354592,,,,,,,1543.380617,1513.833366,0.680277736,0.319722264,130,115,62,14,38
2/1/22,2022,0,,CHI,ORL,1508.557629,1322.544625,0.838407049,0.161592951,1511.453697,1319.648558,,,,,,,1462.635265,1341.426805,0.784823399,0.215176601,126,115,14,7,11
2/1/22,2022,0,,SAS,GSW,1470.193357,1661.567713,0.371451923,0.628548077,1465.815014,1665.946056,,,,,,,1440.699328,1538.708164,0.560308851,0.439691149,120,124,46,6,26
2/1/22,2022,0,,PHO,BRK,1721.078648,1522.446633,0.848008243,0.151991757,1723.624922,1519.900358,,,,,,,1581.657337,1567.697341,0.665957936,0.334042064,121,111,79,13,46
2/2/22,2022,0,,IND,ORL,1441.859128,1319.648558,0.782304519,0.217695481,1434.167851,1327.339834,,,,,,,1375.435587,1336.014117,0.743856261,0.256143739,118,119,6,0,3
2/2/22,2022,0,,PHI,WAS,1610.060129,1426.872091,0.836191746,0.163808254,1597.971874,1438.960346,,,,,,,1624.771129,1432.633746,0.873036932,0.126963068,103,106,60,2,31
2/2/22,2022,0,,BOS,CHO,1576.476363,1509.404786,0.723470309,0.276529691,1580.248807,1505.632342,,,,,,,1620.238003,1490.695452,0.786228693,0.213771307,113,107,71,57,64
2/2/22,2022,0,,NYK,MEM,1478.617379,1607.10598,0.459093246,0.540906754,1468.17124,1617.552119,,,,,,,1493.317101,1584.421708,0.502781627,0.497218373,108,120,66,5,36
2/2/22,2022,0,,HOU,CLE,1300.071423,1595.934477,0.244626759,0.755373241,1319.797727,1576.208172,,,,,,,1323.227765,1415.501209,0.510284795,0.489715205,115,104,8,20,14
2/2/22,2022,0,,DAL,OKC,1599.95741,1345.48894,0.884982597,0.115017403,1580.853309,1364.593041,,,,,,,1586.283463,1281.933352,0.907004591,0.092995409,114,120,20,0,10
2/2/22,2022,0,,SAC,BRK,1334.985645,1519.900358,0.380174323,0.619825677,1349.630768,1505.255235,,,,,,,1398.875631,1561.16769,0.449842703,0.550157297,112,101,41,10,26
2/2/22,2022,0,,UTA,DEN,1572.656632,1587.354592,0.620350931,0.379649069,1577.151945,1582.859278,,,,,,,1495.05015,1490.847495,0.739206556,0.260793444,108,104,48,4,26
2/2/22,2022,0,,LAL,POR,1467.604203,1434.066281,0.683240924,0.316759076,1471.632196,1430.038288,,,,,,,1406.261161,1446.831568,0.570308642,0.429691358,99,94,23,64,44
2/3/22,2022,0,,SAS,MIA,1465.815014,1577.590383,0.483060367,0.516939633,1451.79585,1591.609546,,,,,,,1421.812401,1572.144951,0.437630161,0.562369839,95,112,48,6,27
2/3/22,2022,0,,DET,MIN,1335.74545,1562.414198,0.325378224,0.674621776,1329.239058,1568.92059,,,,,,,1325.878909,1556.107507,0.326068736,0.673931264,117,128,24,7,16
2/3/22,2022,0,,TOR,CHI,1547.266902,1511.453697,0.686068713,0.313931287,1552.031307,1506.689292,,,,,,,1562.704236,1450.032197,0.769984058,0.230015942,127,120,52,39,46
2/3/22,2022,0,,ATL,PHO,1514.851945,1723.624922,0.348384573,0.651615427,1528.74645,1709.730418,,,,,,,1573.452526,1653.042547,0.545261522,0.454738478,124,115,88,37,63
2/3/22,2022,0,,GSW,SAC,1665.946056,1349.630768,0.916560284,0.083439716,1667.402747,1348.174077,,,,,,,1569.958958,1399.712964,0.849320779,0.150679221,126,114,43,0,22
2/3/22,2022,0,,LAC,LAL,1505.081751,1471.632196,0.683130824,0.316869176,1507.396178,1469.31777,,,,,,,1471.030483,1446.923676,0.707706662,0.292293338,111,110,34,79,57
2/4/22,2022,0,,DET,BOS,1329.239058,1580.248807,0.295403727,0.704596273,1324.108099,1585.379766,,,,,,,1325.581362,1622.135713,0.202559219,0.797440781,93,102,34,10,22
2/4/22,2022,0,,IND,CHI,1434.167851,1506.689292,0.539462579,0.460537421,1424.887091,1515.970053,,,,,,,1337.194572,1446.374794,0.554860511,0.445139489,115,122,12,13,13
2/4/22,2022,0,,CHO,CLE,1505.632342,1576.208172,0.542243838,0.457756162,1501.14327,1580.697244,,,,,,,1499.323616,1419.252253,0.73812586,0.26187414,101,102,33,67,50
2/4/22,2022,0,,TOR,ATL,1552.031307,1528.74645,0.670331484,0.329668516,1558.639733,1522.138024,,,,,,,1563.477049,1587.165228,0.60675857,0.39324143,125,114,79,86,83
2/4/22,2022,0,,SAS,HOU,1451.79585,1319.797727,0.791747056,0.208252944,1458.531022,1313.062555,,,,,,,1472.640265,1329.827916,0.755230032,0.244769968,131,106,14,1,8
2/4/22,2022,0,,DEN,NOP,1582.859278,1459.735422,0.78319853,0.21680147,1565.5473,1477.0474,,,,,,,1563.16259,1458.19574,0.807092241,0.192907759,105,113,54,6,30
2/4/22,2022,0,,UTA,BRK,1577.151945,1505.255235,0.728992511,0.271007489,1585.761301,1496.645879,,,,,,,1522.408814,1471.603446,0.74323939,0.25676061,125,102,49,11,30
2/4/22,2022,0,,POR,OKC,1430.038288,1364.593041,0.721593443,0.278406557,1420.73919,1373.892139,,,,,,,1421.986193,1302.301849,0.777790817,0.222209183,93,96,7,2,5
2/4/22,2022,0,,DAL,PHI,1580.853309,1597.971874,0.617063768,0.382936232,1587.844621,1590.980562,,,,,,,1575.241593,1616.276753,0.589581518,0.410418482,107,98,84,6,45
2/5/22,2022,0,,ORL,MEM,1327.339834,1617.552119,0.250687322,0.749312678,1320.211848,1624.680105,,,,,,,1340.906384,1592.305583,0.287726017,0.712273983,115,135,32,0,16
2/5/22,2022,0,,CHO,MIA,1501.14327,1591.609546,0.513716689,0.486283311,1485.374679,1607.378137,,,,,,,1497.89239,1601.092772,0.437044586,0.562955414,86,104,70,40,55
2/5/22,2022,0,,WAS,PHO,1438.960346,1709.730418,0.272290671,0.727709329,1432.509663,1716.181101,,,,,,,1431.891702,1664.106104,0.312425639,0.687574361,80,95,67,7,37
2/5/22,2022,0,,LAL,NYK,1469.31777,1468.17124,0.641584099,0.358415901,1474.896862,1462.592148,,,,,,,1416.686626,1481.118381,0.56425339,0.43574661,122,115,30,17,24
2/5/22,2022,0,,POR,MIL,1420.73919,1550.563856,0.457183972,0.542816028,1401.687248,1569.615798,,,,,,,1413.471567,1618.420301,0.299478952,0.700521048,108,137,55,7,31
2/5/22,2022,0,,SAC,OKC,1348.174077,1373.892139,0.605300714,0.394699286,1355.906566,1366.15965,,,,,,,1392.996345,1307.155995,0.786995926,0.213004074,113,103,5,0,3
2/6/22,2022,0,,DEN,BRK,1565.5473,1496.645879,0.725572669,0.274427331,1573.467501,1488.725679,,,,,,,1556.544361,1482.9314,0.774947746,0.225052254,124,104,59,11,35
2/6/22,2022,0,,CHI,PHI,1515.970053,1590.980562,0.535900881,0.464099119,1503.927298,1603.023316,,,,,,,1475.782203,1611.601462,0.450683294,0.549316706,108,119,67,14,41
2/6/22,2022,0,,MIN,DET,1568.92059,1324.108099,0.879202563,0.120797437,1571.240776,1321.787913,,,,,,,1559.013492,1320.352285,0.875262935,0.124737065,118,105,24,3,14
2/6/22,2022,0,,CLE,IND,1580.697244,1424.887091,0.813446427,0.186553573,1584.492212,1421.092123,,,,,,,1492.472354,1455.070464,0.68453214,0.31546786,98,85,40,18,29
2/6/22,2022,0,,DAL,ATL,1587.844621,1522.138024,0.721895581,0.278104419,1592.624956,1517.357688,,,,,,,1550.729219,1580.152903,0.604868184,0.395131816,103,94,76,33,55
2/6/22,2022,0,,ORL,BOS,1320.211848,1585.379766,0.278727389,0.721272611,1308.669546,1596.922067,,,,,,,1331.879092,1624.912919,0.200742417,0.799257583,83,116,36,6,21
2/6/22,2022,0,,HOU,NOP,1313.062555,1477.0474,0.408945491,0.591054509,1303.529112,1486.580843,,,,,,,1316.329071,1470.032075,0.418904992,0.581095008,107,120,12,7,10
2/6/22,2022,0,,LAC,MIL,1507.396178,1569.615798,0.554157044,0.445842956,1486.113743,1590.898233,,,,,,,1478.057104,1627.658226,0.494268337,0.505731663,113,137,70,31,51
2/7/22,2022,0,,CHO,TOR,1485.374679,1558.639733,0.53839892,0.46160108,1470.560405,1573.454007,,,,,,,1484.107646,1566.818565,0.528129157,0.471870843,101,116,61,84,73
2/7/22,2022,0,,WAS,MIA,1432.509663,1607.378137,0.393892918,0.606107082,1419.913068,1619.974732,,,,,,,1408.78292,1596.553682,0.369068809,0.630931191,100,121,49,6,28
2/7/22,2022,0,,CHI,PHO,1503.927298,1716.181101,0.343849791,0.656150209,1500.399445,1719.708954,,,,,,,1458.13443,1669.638551,0.288858651,0.711141349,124,127,73,14,44
2/7/22,2022,0,,OKC,GSW,1366.15965,1667.402747,0.238949336,0.761050664,1361.36985,1672.192547,,,,,,,1255.275029,1577.679088,0.220689801,0.779310199,98,110,14,0,7
2/7/22,2022,0,,UTA,NYK,1585.761301,1462.592148,0.783242802,0.216757198,1589.341809,1459.01164,,,,,,,1556.661966,1467.835505,0.783042691,0.216957309,113,104,56,4,30
2/8/22,2022,0,,PHI,PHO,1603.023316,1719.708954,0.476005881,0.523994119,1596.411905,1726.320366,,,,,,,1617.028297,1675.246686,0.613605893,0.386394107,109,114,94,6,50
2/8/22,2022,0,,BRK,BOS,1488.725679,1596.922067,0.488206637,0.511793363,1464.981297,1620.666449,,,,,,,1301.594139,1632.084699,0.198819095,0.801180905,91,126,30,23,27
2/8/22,2022,0,,ATL,IND,1517.357688,1421.092123,0.755801141,0.244198859,1524.511596,1413.938215,,,,,,,1586.537799,1317.79382,0.893310037,0.106689963,133,112,27,6,17
2/8/22,2022,0,,MEM,LAC,1624.680105,1486.113743,0.797912532,0.202087468,1631.372296,1479.421552,,,,,,,1615.357658,1471.220686,0.803031236,0.196968764,135,109,67,10,39
2/8/22,2022,0,,NOP,HOU,1486.580843,1303.529112,0.836084241,0.163915759,1489.856049,1300.253906,,,,,,,1475.049079,1317.561047,0.808047308,0.191952692,110,97,13,6,10
2/8/22,2022,0,,DAL,DET,1592.624956,1321.787913,0.89423128,0.10576872,1596.191995,1318.220875,,,,,,,1580.585265,1320.583359,0.888933506,0.111066494,116,86,26,0,13
2/8/22,2022,0,,DEN,NYK,1573.467501,1459.01164,0.774606461,0.225393539,1579.103461,1453.37568,,,,,,,1565.630649,1434.192883,0.862389275,0.137610725,132,115,49,2,26
2/8/22,2022,0,,POR,ORL,1401.687248,1308.669546,0.752333981,0.247666019,1374.58551,1335.771284,,,,,,,1378.863764,1321.868067,0.721637537,0.278362463,95,113,5,0,3
2/8/22,2022,0,,LAL,MIL,1474.896862,1590.898233,0.476988445,0.523011555,1462.215368,1603.579727,,,,,,,1498.118812,1636.693069,0.436711847,0.563288153,116,131,75,33,54
2/8/22,2022,0,,SAC,MIN,1355.906566,1571.240776,0.339860244,0.660139756,1345.713088,1581.434254,,,,,,,1414.206654,1567.303264,0.426625523,0.573374477,114,134,45,5,25
2/9/22,2022,0,,CLE,SAS,1584.492212,1458.531022,0.785959022,0.214040978,1588.934398,1454.088836,,,,,,,1506.254499,1500.717592,0.655089862,0.344910138,105,92,52,18,35
2/9/22,2022,0,,CHO,CHI,1470.560405,1500.399445,0.599619262,0.400380738,1455.775976,1515.183875,,,,,,,1460.184194,1455.525283,0.649232302,0.350767698,109,121,33,54,44
2/9/22,2022,0,,OKC,TOR,1361.36985,1573.454007,0.344070153,0.655929847,1351.386876,1583.436981,,,,,,,1281.095018,1572.38995,0.259069458,0.740930542,98,117,18,11,15
2/9/22,2022,0,,SAC,MIN,1345.713088,1581.434254,0.31404541,0.68595459,1364.570245,1562.577097,,,,,,,1411.187842,1558.273016,0.422094051,0.577905949,132,119,43,5,24
2/9/22,2022,0,,UTA,GSW,1589.341809,1672.192547,0.524659749,0.475340251,1607.833387,1653.70097,,,,,,,1568.126355,1549.82743,0.7083529,0.2916471,111,85,73,5,39
2/9/22,2022,0,,POR,LAL,1374.58551,1462.215368,0.517794546,0.482205454,1379.199749,1457.601128,,,,,,,1239.845631,1498.742683,0.283818602,0.716181398,107,105,6,13,10
2/10/22,2022,0,,DET,MEM,1318.220875,1631.372296,0.22670724,0.77329276,1310.794424,1638.798747,,,,,,,1315.865093,1620.682612,0.233827016,0.766172984,107,132,31,0,16
2/10/22,2022,0,,NOP,MIA,1489.856049,1619.974732,0.456763982,0.543236018,1477.846178,1631.984603,,,,,,,1479.992925,1633.227815,0.421336518,0.578663482,97,112,71,25,48
2/10/22,2022,0,,WAS,BRK,1419.913068,1464.981297,0.57840098,0.42159902,1423.177733,1461.716633,,,,,,,1300.832301,1482.846369,0.375774462,0.624225538,113,112,11,25,18
2/10/22,2022,0,,HOU,TOR,1300.253906,1583.436981,0.258364492,0.741635508,1293.12951,1590.561377,,,,,,,1334.695486,1490.667912,0.476169093,0.523830907,120,139,17,15,16
2/10/22,2022,0,,DAL,LAC,1596.191995,1479.421552,0.776924167,0.223075833,1599.390663,1476.222885,,,,,,,1586.879261,1474.028732,0.77157336,0.22842664,112,105,62,19,41
2/10/22,2022,0,,PHO,MIL,1726.320366,1603.579727,0.782823724,0.217176276,1733.185608,1596.714485,,,,,,,1676.060275,1649.083185,0.664136261,0.335863739,131,107,95,12,54
2/10/22,2022,0,,GSW,NYK,1653.70097,1453.37568,0.849260314,0.150739686,1642.898558,1464.178091,,,,,,,1583.428774,1468.756857,0.718932713,0.281067287,114,116,60,2,31
2/11/22,2022,0,,IND,CLE,1413.938215,1588.934398,0.393717422,0.606282578,1407.688665,1595.183948,,,,,,,1426.822825,1470.962591,0.576284415,0.423715585,113,120,30,9,20
2/11/22,2022,0,,DET,CHO,1310.794424,1455.775976,0.435625619,0.564374381,1296.068567,1470.501833,,,,,,,1312.840486,1471.307534,0.359259285,0.640740715,119,141,12,12,12
2/11/22,2022,0,,PHI,OKC,1596.411905,1351.386876,0.879332442,0.120667558,1598.729287,1349.069493,,,,,,,1609.887422,1272.648089,0.92533878,0.07466122,100,87,21,0,11
2/11/22,2022,0,,ATL,SAS,1524.511596,1454.088836,0.727312993,0.272687007,1501.835704,1476.764728,,,,,,,1595.513653,1450.051241,0.808559648,0.191440352,121,136,59,16,38
2/11/22,2022,0,,BOS,DEN,1620.666449,1579.103461,0.69315312,0.30684688,1624.929216,1574.840694,,,,,,,1677.060623,1555.636543,0.783419236,0.216580764,108,102,88,6,47
2/11/22,2022,0,,CHI,MIN,1515.183875,1562.577097,0.575133932,0.424866068,1524.67222,1553.088752,,,,,,,1457.984475,1547.93136,0.521459242,0.478540758,134,122,51,22,37
2/11/22,2022,0,,UTA,ORL,1607.833387,1335.771284,0.894896419,0.105103581,1610.014342,1333.590329,,,,,,,1631.530148,1290.088423,0.939318657,0.060681343,114,99,27,0,14
